Replace,WordStr
足智多谋,神机妙算
足迹,脚印
足迹,萍踪
足量,充足
趴下,爬下
趼子,茧子
趾高气扬,得意忘形
跃然纸上,呼之欲出
跃跃欲动,见猎心喜
跃跃欲试,伎痒
跃跃欲试,摩拳擦掌
跋前踬后,动辄得咎
跋山涉水,到处奔走
跋山涉水,四处奔波
跋山涉水,奔走风尘
跋山涉水,抗尘走俗
跋山涉水,翻山越岭
跋山涉水,风餐露宿
跋扈,专横
跋扈,嚣张
跋文,后记
跌交,跌跤
跌价,减价
跌价,削价
跌价,涨价
跌价,落价
跌价,贬价
跌倒,摔倒
跌倒,颠仆
跌宕,跌荡放诞
跌宕放诞,跌荡
跌荡,跌宕
跌荡,跌宕放诞
跌跤,跌交
跑堂,仆欧
跑堂,侍役
跑堂,侍者
跑堂,管房
跑堂,茶房
跑江湖,跑码头
跑码头,跑江湖
跑马,赛马
距离,间隔
跟从,扈从
跟从,跟班
跟从,随从跟随
跟班,仆从
跟着,随着
跟随,跟从
跟随,追随
跨越,逾越
跨鹤西归,驾返瑶池
跬步不离,出入相随
跬步不离,如影随形
跬步不离,寸步不离
路子,门路
路径,途径
路程,旅程
路线,线路
路线,道路
路过,途经
跳出火炕,逃出生天
跳梁小丑,正人君子
跳班,跳级
跳舞,舞蹈
跳跃,腾跃
践祚,莅祚
践约,依约
践约,失约
践约,如约
践言,履言
践踏,踩踏
践踏,蹂躏
践踏,辚轹
践踏糟踏,残害
跺脚,顿脚
踉跄,踉蹡
踉蹡,踉跄
踊跃,积极
踌蹰,踌躇
踌躇,踌蹰
踌躇,迟疑
踌躇满志,趾高气扬
踏实,扎实
踏实,结壮
踟蹰,踟躇
踟躇,踟蹰
踪影,踪迹
踪迹,踪影
蹀血,喋血
蹀躞,踥蹀
蹂躏,践踏
蹂躏踹踏,踩踏辚轹
蹇滞,困阻
蹊径,门路
蹑手蹑脚,轻手轻脚
蹒跚,盘跚
蹒跚,踉跄
蹓弯儿,遛弯儿
蹩脚,糟糕
身不由己,情不自禁
身世,出身
身价百倍,声誉鹤起
身体,身材
身体力行,事必躬亲
身先士卒,一马当先
身分,成分
身后,死后
身形,体态
身故,身死
身旁,身边
身材,身体
身材,身段
身死,身故
身段,身材
身败名裂,→声名狼藉
身败名裂,声名狼藉
身边,身旁
躲债,避债
躲藏,潜藏
躲避,回避
躲避,规避
躲避,逃避
躲避,遁藏
躲避,隐匿
轇轕,纠葛
车厢,车箱
车水马龙,毂击肩摩
车水马龙,门可罗雀
车箱,车厢
车费,车资
车资,车费
车载斗量,汗牛充栋
轨制,制度
轨范,法度模范
转业,改行
转义,本义
转动,动弹
转动,滚动
转动,迁移转变
转危为安,化险为夷
转变,改变
转头,回头
转弯抹角,迂回曲折
转悠,转游
转悲为喜,破涕为笑
转意,回心
转折,转机
转晴,放晴
转机,起色
转游,转悠
转班,调班
转瞬,转眼
转瞬之间,弹指之间
转蓬,秋蓬
转让,让渡
转败为功,化险为夷
转身,回身
转达,传达
转达,通报
轮替,轮番
轮流,轮番
轮番,轮替
轮番,轮流
轮船,汽船
软化,硬化
软土深掘,得寸进尺
软弱,脆弱
软弱,薄弱虚弱
软梯,绳梯
软硬兼取,敲榨勒索
软禁,囚禁
软禁,幽禁
轰动,惊动
轰动,颤动
轰笑,哄笑
轰轰烈烈,大张旗鼓
轰隆,霹雳
轰隆,霹雷
轱轳,轱辘
轱辘,轱轳
轶群,超群
轸慕,痛念
轻举妄动,胆大妄为
轻伤,重伤
轻佻,轻浮
轻便,笨重
轻便,简便
轻巧,轻便
轻巧,轻盈
轻微,稍微
轻微,细微
轻微,轻细
轻快,轻盈
轻忽,忽视
轻慢,慢待
轻慢,骄易
轻捷,轻盈
轻易,等闲
轻易,苟且
轻易,随便
轻易,随意马虎
轻松一下,放松一下
轻柔,柔柔
轻活,重活
轻浮,庄重
轻浮,轻佻
轻渎,亵渎
轻渎,侮慢
轻率,草率
轻率下笔,率尔操觚
轻盈,轻巧
轻细,轻微
轻而易举,垂手可得
轻而易举,易如反掌
轻蔑,轻视
轻薄,轻浮
轻视,不放在眼里
轻视,歧视
轻车熟路,驾轻就熟
轻轻,悄悄
轻重倒置,本末倒置
轻风,微风
载歌载舞,手舞足蹈
轿子,肩舆
较真,叫真
较量,比赛
较量,较劲
辅助,帮助
辅助,辅佐
辅导,指点
辅导,教导
辅音,子音
辈份,辈分
辈分,辈份
辉映,照映
辉煌,光辉
辉煌光耀,灿烂
辉煌光耀,绚烂
辍学,停学
辐凑,辐辏
辐辏,辐凑
辑佚,辑逸
辑录,编录
辑睦,和睦
辑穆,和睦
辑逸,辑佚
输入,输出
输出,输入
输赢,胜负
输送,保送
辗转,展转
辚轹,践踏
辛劳,辛勤
辛劳,辛苦
辛勤,辛苦
辛苦,辛劳
辜负,孤负
辞世,谢世
辞书,词典
辞令,词令
辞别,告别
辞官,去官
辞意,文意
辞汇,词汇
辞职,告退
辞职归里,告老还乡
辞让,推让
辞退,解雇
辟谣,造谣
辣手,棘手
辣手,毒手
辨别,分辨
辨别,判袂
辨别,区分
辨别,鉴别
辨别,鉴识
辨白,剖白
辨认,识别
辩护,辩解
辩白,分说
辩白,分辩
辩白,辩护
辩解,辩护
辩解,辩白
辩论,争吵
辩论,争执
辩论,争持
辩论,争辩
辩论,冲突
辩论,斗嘴
辩论,申辩
辩论,辩说
辩词,辩辞
辩说,辩论
辩辞,辩词
辩驳,回嘴
辱没,屈辱
边境,边疆
边幅,容貌
边沿,边缘
边界,界限
边界,鸿沟
边疆,内地
边疆,边境
边疆,边陲
边缘,边沿
边远,遥远
边际,边沿
边陲,边境
辽阔,广宽
辽阔,广阔
辽阔,空阔
达到,到达
达官贵人,王侯将相
达成,杀青
达成,达到
迁就,姑息
迁就,将就
迁延,拖延
迁徙,迁移
迁移,迁徙
迁移转变,转折
迂回曲折,转弯抹角
迂腐,陈腐
迅速,敏捷
过久,太久
过人才略,盘盘大才
过低,太低
过分,过度
过分,过火
过剩,多余
过去,曩昔
过去,过来
过后,事后
过后,当时
过后行兵,坐失良机
过堂,审问
过多,过量
过夜,留宿
过头,过火
过头,过甚
过小,太小
过期,过时
过来,过去
过河拆桥,不知恩义
过活,度日
过火,偏激
过火,过分
过犹不及,矫枉过正
过甚,过火
过甚其实,名过其实
过甚其辞,夸大其词
过目不忘,过目成诵
过目成诵,目即成诵
过目成诵,过目不忘
过眼云烟,昙花一现
过短,太短
过矮,太矮
过程,进程
过程中,过程当中
过细,细致
过轻,太轻
过重,太重
过错,差错
过错,错误
过长,太长
过问,干预干与
过高,太高
迎刃而解,水到渠成
迎合,投合
迎合,逢迎
迎风,顶风
运动,活动
运动场,体育场
运气,命运
运气,命运运限
运用,应用
运行,运转
运送,输送
近世,晚世
近些年,近年
近亲,远亲
近况,现状
近因,远因
近在眉睫,接于眼前
近在眉睫,近在咫尺
近年,最近几年
近年,近些年
近景,远景
近朱者赤;近墨者黑,耳濡目染
近来,最近
近来,迩来
近海,远洋
近程,远程
近视,远视
返回,前往
返国,回国
返国,归国
返来,回来
返来,回来离去
返来,归来
返来,归来回头
返梢,回销
返老还童,老态龙钟
返航,出航
还价,讨价
还俗,出家
还击,反击
还击,回击
还原,复原
还是,仍是
还是,照旧
还是,照样
还礼,行礼
这人,此人
这天,是日
这天,此日
这时,这时候
这样,如许
这次,此次
这种,这类
进化,退化
进去,出来
进取,朝上进步
进口,出口
进场,出场
进展,停顿
进抵,开拔
进攻,防御
进来,出去
进款,入款
进步,前进
进步,提高
进犯,侵犯
进犯,抨击打击
进献,供献
进程,历程
进程,过程
进级,升级
进行,停止
进谒,投刺
进贡,纳贡
进路,退路
进退两难,进退失据
进退两难,进退维谷
进退失据,跋前疐后
进退维谷,势成骑虎
进退维谷,进退两难
进退维谷,骑虎难下
远亲,近亲
远因,近因
远大,弘远
远景,前景
远景,近景
远望,了望
远海,近海
远离,阔别
远程,近程
远程,长途
远而避之,退避三舍
远见卓识,真知灼见
远视,近视
远足,郊游
远郊,近郊
违,背
违反,违背
违心,愿意
违抗,违背
违法,守法
违法乱纪,作奸犯科
违禁,犯禁
违背,违反
违背,违犯
违逆,忤逆
连亘,绵亘
连任,蝉联
连作,轮作
连合,团结
连年,比年
连忙,急速
连忙,赶紧
连接,毗连
连接,毗邻
连接,衔接
连珠炮,连珠箭
连珠箭,连珠炮
连系,连络
连累,带累
连累,扳连
连累,拖累
连累,牵连
连结,保持
连结,贯穿连接
连络,连系
连续,一连
连续,延续
连续,持续
连续,接连
连续,继续
连续,连气儿
连续,陆续
连续不断,接二连三
连续不断,时断时续
连绵,绵延
连绵,联贯
连绵,连缀
连绵起伏,绵亘不绝
连缀,联缀
连翩,联翩
连袂,联袂
连贯,联贯
连贯,连接
迟早,早晚
迟疑,游移
迟疑,犹豫
迟疑,踌躇
迟缓,缓慢
迟钝,愚钝
迟钝,痴钝
迟钝,缓慢
迢遥,辽远
迢遥,遥远
迥异,悬殊
迩来,近来
迫不及待,刻不容缓
迫不及待,急如星火
迫不及待,火烧眉毛
迫不及待,迫在眉睫
迫不得已,心甘情愿
迫不得已,必不得已
迫临,逼近
迫令,勒令
迫切,急切
迫切,急迫
迫切,火急
迫在眉睫,火烧眉毛
迫在眉睫,燃眉之急
迫害,危害
迫害,毒害
迫害,虐待
迫良为娼,逼良为娼
迫近,逼近
迭床架屋,床上安床
述说,陈述
迷人,诱人
迷信,科学
迷恋,沉沦
迷恋,沉溺
迷恋,留恋
迷恋,耽溺
迷恋,贪恋
迷恋,陶醉
迷惑,利诱
迷惑,困惑
迷惑,疑惑
迷惑不解,困惑不解
迷惘,怅惘
迷糊,含混
迷茫,渺茫
迷茫,苍茫
迷迷糊糊,恍恍惚惚
迷迷糊糊,模模糊糊
迷途,失路
迷途知返,悬崖勒马
追寻,追随
追忆,追思
追忆,追想
追念,回想
追悔不及,后悔无及
追悼,悲悼
追本溯源,追根究底
追查,清查
追求,寻求
追究,究查
追究,穷究
追究,追查
追讨,催讨
追赶,追逐
追问,诘问
追随,跟随
追随骥尾,步人后尘
追风逐电,风驰电掣
退伍,入伍
退兵,退军
退军,退兵
退出,加入
退化,退步
退却,后退
退却,撤退
退却,猬缩
退却,退避
退场,登场
退学,入学
退席,入席
退席,离席
退役,服役
退役还乡,解甲归田
退缩,畏缩
退职,在职
退色,褪色
退让,让步
送上,奉上
送命,送死
送往迎来,送旧迎新
送旧迎新,送往迎来
送死,送命
送达,投递
送还,归还
适口,可口
适合,合适
适宜,合适
适宜,适合
适应,顺应
适度,过度
适当,恰当
适得其反,拔苗助长
适才,刚才
适时,合时
适时,当令
适用,合用
适用,实用
适量,过量
适量,适当
逃之夭夭,溜之大吉
逃亡,流亡
逃出法网,逍遥法外
逃匿,窜匿
逃脱,逃走
逃走,逃脱
逃避,回避
逃难,避祸
逆命,抗命
逆境,困境
逆境,窘境
逆境,顺境
逆子,孝子
逆悖,悖逆
逆来顺受,唾面自干
逆水,顺水
逆水行舟,不进则退
逆耳,顺耳
逆风,顺风
选取,拔取
选录,节录
选拔,提拔
选派,遴派
选集,全集
逊位,退位
逊色,减色
逊谢,谦谢
逍遥法外,逃出法网
透出,显露出
透彻,透辟
透明,通明
透澈,澈底
透辟,透彻
透露,泄漏
透露,流露
透风,通风
透骨,彻骨
透骨,砭骨
逐一,一一
逐个,逐一
逐日,每日
逐步,慢慢
逐步,逐渐
逐渐,逐步
递减,递加
递加,递减
递眼色,打眼号
途径,路子
途径,门路
途程,路程
途经,路过
逗引,逗弄
逗留,勾留
逗趣儿,斗趣儿
逗遛,逗留
通书,历本
通书,黄历
通例,常规
通例,惯例
通俗,浅显
通信,通讯
通则,公例
通则,公则
通力合作,共同努力
通力进行,携手合作
通合一气,通同一气
通同一气,沆瀣一气
通同一气,通合一气
通同作恶,朋比为奸
通告,公告
通告,告示
通告,布告
通商,互市
通宵,彻夜
通宵达旦,焚膏继晷
通常,凡是
通常,平常
通常,平日
通常,每每
通情达理,合情合理
通报,传递
通明,透明
通晓,知晓
通畅,畅达
通畅,迟滞
通畅,通行
通盘,全盘
通知,告诉
通讯,通信
通译员,翻译员
通达,灵通
通达,通晓
通过,经由过程
通过,经过
通通,统统
通顺,通畅
通风,透风
逛逛,走走
逝世,去世
逝世,死
逞强,示弱
速率,速度
造作,做作
造型,外型
造就,培养
造成,形成
造成的,酿成的
造次,冒昧
造访,拜访
造访,访问
造诣,成就
造诣高深,升堂入室
造谣,辟谣
造谣生事,构词惑众
逢凶化吉,绝处逢生
逢场作戏,偶一为之
逢迎,奉承
逢迎,巴结
逢迎,迎合
逮捕,拘捕
逮捕,拘系
逸事,逸闻
逸群绝俗,超群脱俗
逻骑,侦骑
逼上梁山,揭竿而起
逼上梁山,铤而走险
逼不得已,必不得以
逼真,传神
逼真,真切
逼良为娼,迫良为娼
逼近,切近亲近
逼近,迫临
逼近,迫近
逼迫,强制
逼迫,强迫
逼迫,强逼
逾期,过期
逾越,超越
逾越,跨越
逾额,超额
遁世,豹隐
遁词,饰词
遁辞,托辞
遁迹,避难
遂心如愿,称心快意
遇上,赶上
遇人不淑,所嫁非人
遇到,碰到
遇见,碰见
遇险,脱险
遍体鳞伤,伤痕累累
遍体鳞伤,体无完肤
遍体鳞伤,皮开肉绽
遍及,广泛
遍及,普及
遍布,遍及
遏恶扬善,隐恶扬善
遏止,抑止
遐想,联想
遐想,遥想
遐龄,高寿
道别,作别
道听涂说,耳食之闻
道喜,贺喜
道喜,道贺
道学味,方巾气
道德,品德
道歉,报歉
道歉,抱歉
道理,事理
道谢,叩谢
道貌岸然,不苟言笑
道贺,道喜
道路,路途
道路,途径
遗体,尸体
遗嘱,遗言
遗弃,抛弃
遗愿,遗言
遗漏,漏掉
遗漏,脱漏
遗言,绝笔
遗言,遗嘱
遗记,忘记
遗迹,遗址
遛弯儿,蹓弯儿
遣散,斥逐
遣散,解散
遣词,遣辞
遣辞,遣词
遥不可及,高不可攀
遥想,遐想
遥望,眺望
遥相呼应,鞭长莫及
遥远,悠远
遨游,翱翔
遭受,蒙受
遭受,遭遇
遭灾,罹难
遭逢,遭遇
遭遇,遭受
遮天蔽日,铺天盖地
遮掩,讳饰
遮掩,遮盖
遮掩,遮蔽
遮盖,粉饰
遮盖,隐瞒
遮蔽,掩蔽
遮蔽,遮盖
遮道挽留,攀辕卧辙
遴派,选派
遵从,服从
遵从,顺从
遵奉,禀承
遵守,恪守
遵守,遵照
遵守习惯,奉行故事
遵循,遵守
遵循,遵照
遵法,守法
遵照,遵守
遵照,遵循
遽变,急变
避债,躲债
避免,防止
避忌,避讳
避祸,逃难
避让,躲避
避讳,避忌
避重就轻,拈轻怕重
避难,出亡
避难,流亡
避难,逃亡
避难,遁迹
邀请,约请
邂逅,相逢
邈远,渺远
邋遢,肮脏
邓通之财,石崇之富
邓通之财,陶猗之富
那个,哪个
那个,谁人
那个,阿谁
那么,那末
那堪,何堪
那处,那儿那边
那处,那里那边
那末,那么
那边,何处
那边,哪里
那边,那儿
那边,那处
那边,那里
那里,那边
邦交,国交
邦家之光,国家荣誉
邦本,国本
邦本,国脉
邦畿,版图
邪念,杂念
邪恶,罪恶
邪恶,险恶
邪术,魔法
邪路,正路
邪路,歧途
邪道,正道
邯郸之梦,黄粱一梦
邯郸学步,数典忘祖
邻人,邻居
邻居,邻人
邻近,临近
郁勃,兴盛
郁悒,愁闷
郁郁不乐,闷闷不乐
郁郁寡欢,闷闷不乐
郁郁葱葱,生气勃勃
郁闷,愁闷
郊游,远足
郊野,郊外
郑重,慎重
部下,手下
部份,部分
部分,局部
部分,部份
部分,部门
部属,下属
部属,属下
部属,部下
部署,安排
部署,布置
部署,摆设
部门,部分
部队,军队
都会,城市
都会,都邑
都城,京城
都城,国都
都城,首都
都市,都会
都门,京师
都门,京都
都门,毂下
都雅,雅观
鄙人,不才
鄙俗,陋俗
鄙俗,高雅
鄙俚,卑鄙
鄙吝,吝啬
鄙吝,小器
鄙弃,厌弃
鄙弃,唾弃
鄙意,愚见
鄙见,拙见
鄙见,管见
鄙视,小看
鄙视,歧视
鄙视,漠视
鄙视,蔑视
鄙视,藐视
鄙视,轻视
鄙视,鄙夷
鄙言,粗言
鄙谚,俗语
鄙谚,俚语
鄙陋,猥琐
酌定,裁夺
配偶,配头
配合,共同
配合,合营
配备,装备
配头,妃耦
配房,厢房
配景,背景
配置,设置装备摆设
配药师,药剂师
配角,主角
配角,副角
酒保,侍者
酒囊饭袋,行尸走肉
酒坊,酒肆
酒席,酒菜
酒徒,醉翁
酒杯,羽觞
酒涡,梨涡
酒盅,酒钟
酒绿灯红,穷奢极欲
酒肆,酒坊
酒肉朋友,狐朋狗友
酒菜,酒席
酒钟,酒盅
酡颜,脸红
酣战,鏖战
酣畅,畅快
酣畅淋漓,淋漓尽致
酣睡,熟睡
酬报,酬谢
酬谢,酬报
酷刑,严刑
酷吏,苛吏
酷寒,严寒
酷寒,冰冷
酷暑,严冬
酷暑,炎夏
酷暑,炎暑
酷暑,盛暑
酷热,炎热
酷热,炽烈
酷热,炽热
酷爱,亲爱
酷爱,喜爱
酷爱,深嗜
酷爱,热爱
酷爱,酷好
酸心,痛心
酸楚,辛酸
酸甜苦辣,悲欢离合
酿成,变成
醉生梦死,呕心沥血
醉生梦死,花天酒地
醉翁,酒徒
醉翁之意,别有用心
醒悟,觉悟
醒目,夺目
醒目,精通
醒目,能干
采取,接纳
采取,采用
采取,采纳
采用,采取
采纳,采用
采购,推销
采集,收集
释怀,放心
释教,佛教
释然,豁然
里头,外头
里手,内行
里手,行家
里面,外面
重义轻财,疏财仗义
重任,重担
重伤,轻伤
重作冯妇,前度刘郎
重修,重建
重利,厚利
重办,严惩
重叠,堆叠
重复,反复
重大,严重
重担,重任
重整旗鼓,另起炉灶
重新,从头
重新,从新
重新努力别辟门户,另起炉灶
重版,再版
重生,更生
重病,宿疾
重病,沉痾
重色轻友,见色忘友
重要,主要
重视,正视
重视,注重
重视,看重
重酬,厚酬
重量,分量
野史,别史
野史,正史
野心勃勃,狼子野心
野猎,田猎
野蛮,蛮横
野鹤闲云,山林隐士
量体裁衣,相机行事
量体裁衣,见机而作
量力而行,实事求是
量力而行,量入为出
量变,质变
金兰交,莫逆交
金口木舌,暮鼓晨钟
金口玉牙,说一不二
金吾不禁,城开不夜
金戈铁马,雄姿英才
金枝玉叶,皇亲国戚
金樽旨酒,玉液琼浆
金灿灿,黄灿灿
金玉其外;败絮其中,华而不实
金玉满堂,家徒四壁
金玉满堂,富可敌国
金瓯无缺,一统天下
金石为开,无动于衷
金石之盟,山盟海誓
金碧堂皇,富丽堂皇
金碧辉煌,富丽堂皇
金科玉律,清规戒律
金莲,弓足
金蝉脱壳,缓兵之计
金衣玉食,锦衣玉食
金衣玉食,鲜衣美食
金钱万能,钱可通神
金风抽丰,秋风
金饰,细软
金饰,饰物
金饰,首饰
釜中之鱼,釜中游鱼
釜中游鱼,釜中之鱼
釜中鱼,俎上肉
鉴别,判别
鉴别,辨别
鉴定,判定
鉴戒,借鉴
鉴戒,警惕
鉴貌辨色,察言观色
鎯头,榔头
鏖战,激战
鏖战,酣战
针砭,规戒
针砭之语,药石之言
针砭箴规,忠告
针言,成语
钉扣子,缝扣子
钉梢,盯梢
钓饵,诱饵
钓鱼,垂纶
钓鱼,垂钓
钟灵毓秀,人杰地灵
钟爱,宠爱
钦佩,敬佩
钦敬,崇敬
钩心斗角,尔虞我诈
钩心斗角,明争暗斗
钩针,勾针
钮扣,纽扣
钱可通神,金钱万能
钱币,货币
钱庄,银号
钱树子,摇钱树
钱粮,赋税
钱袋,荷包
钱财,财帛
钳形进攻,左右夹攻
钻研,研究
钻营,谋求
铁丝网,铁蒺藜
铁中铮铮,人中表表
铁价,不二价
铁娘子,女强人
铁心,死心
铁画银钩,铁笔银钩
铁石心肠,木人石心
铁笔银钩,铁画银钩
铁蒺藜,铁丝网
铁青,乌青
铁面无私,铁面无情
铛铛,当当
铜墙铁壁,固若金汤
铜墙铁壁,金城汤池
铜山,宝穴
铜漏滴尽,更鼓敲尽
铤而走险,官逼民反
铤而走险,逼上梁山
铭刻,铭记
铭心镂骨,耿耿于怀
铭肌镂骨,刻骨铭心
铭记,铭刻
铰剪,剪刀
铰链,搭钮
铲除,根除
铲除,革除
银号,钱庄
银白,雪白
铸造,锻造
铺保,店保
铺天盖地,漫山遍野
铺天盖地,遮天蔽日
铺平,摊平
铺张,浪费
铺张扬厉,铺排张扬
铺排张扬,铺张扬厉
销假,请假
销售,发卖
销声匿迹,偃旗息鼓
销声匿迹,鸣金收兵
销歇,消歇
销毁,烧毁
销魂,断魂
锄奸,除奸
锄强扶弱,振弱除暴
锅炉,汽锅
锋利,厉害
锋利,尖利
锋利,尖锐
锋利,锐利
锋芒,矛头
锋芒,锋铓
锋芒毕露,崭露头角
锋铓,锋芒
锐利,锋利
锐意,克意
错乱,紊乱
错愕,惊惶
错漏,讹夺
